Date,Open,High,Low,Close,Adj Close,Volume
2019-08-02,36.560001,36.560001,36.560001,36.560001,5045.818848,0
2019-08-05,36.340000,36.340000,36.340000,36.340000,5015.455566,0
2019-08-06,36.040001,36.040001,36.040001,36.040001,4974.051758,0
2019-08-07,36.740002,36.740002,36.740002,36.740002,5070.661621,0
2019-08-08,37.220001,37.500000,37.220001,37.500000,5175.552734,250
2019-08-09,37.520000,37.520000,37.520000,37.520000,5178.312988,0
2019-08-12,38.580002,38.580002,38.580002,38.580002,5324.608887,0
2019-08-13,38.779999,38.779999,38.779999,38.779999,5352.211426,0
2019-08-14,38.880001,38.880001,38.880001,38.880001,5366.013184,160
2019-08-15,37.680000,37.680000,37.680000,37.680000,5200.395508,0
2019-08-16,37.400002,37.400002,37.400002,37.400002,5161.751465,0
2019-08-19,37.419998,37.419998,37.419998,37.419998,5164.511230,0
2019-08-20,37.279999,37.279999,37.279999,37.279999,5145.189453,0
2019-08-21,37.099998,37.099998,37.099998,37.099998,5120.346680,0
2019-08-22,37.240002,37.240002,37.240002,37.240002,5139.668945,0
2019-08-23,37.080002,37.080002,37.080002,37.080002,5117.586914,0
2019-08-26,37.180000,37.180000,37.180000,37.180000,5131.388184,0
2019-08-27,37.180000,37.180000,37.180000,37.180000,5131.388184,0
2019-08-28,35.980000,35.980000,35.980000,35.980000,4965.770508,0
2019-08-29,35.580002,35.580002,35.580002,35.580002,4910.564941,0
2019-08-30,35.660000,35.660000,35.660000,35.660000,4921.605469,0
2019-09-02,36.000000,36.000000,36.000000,36.000000,4968.530762,0
2019-09-03,36.119999,36.119999,36.119999,36.119999,4985.092285,0
2019-09-04,35.799999,35.799999,35.799999,35.799999,4940.927734,0
2019-09-05,36.700001,37.799999,36.700001,37.799999,5216.957031,265
2019-09-06,37.560001,37.560001,37.560001,37.560001,5183.833984,0
2019-09-09,37.560001,37.560001,37.560001,37.560001,5183.833984,0
2019-09-10,37.619999,37.619999,37.580002,37.580002,5186.594238,100
2019-09-11,36.919998,36.919998,36.919998,36.919998,5095.503906,0
2019-09-12,37.759998,37.759998,37.680000,37.680000,5200.395508,253
2019-09-13,37.400002,37.400002,37.400002,37.400002,5161.751465,0
2019-09-16,37.720001,37.720001,37.720001,37.720001,5205.916016,0
2019-09-17,37.959999,37.959999,37.959999,37.959999,5239.039551,0
2019-09-18,37.520000,37.520000,37.520000,37.520000,5178.312988,0
2019-09-19,37.779999,37.779999,37.779999,37.779999,5214.196777,0
2019-09-20,37.919998,38.619999,37.919998,38.619999,5330.128906,20
2019-09-23,38.060001,38.060001,38.060001,38.060001,5252.841309,0
2019-09-24,37.320000,37.320000,37.320000,37.320000,5150.709961,0
2019-09-25,37.459999,37.459999,37.459999,37.459999,5170.032227,0
2019-09-26,37.099998,37.099998,37.099998,37.099998,5120.346680,0
2019-09-27,36.980000,36.980000,36.980000,36.980000,5103.784668,0
2019-09-30,37.759998,37.820000,37.759998,37.820000,5219.717285,15
2019-10-01,37.639999,37.639999,37.639999,37.639999,5194.874512,0
2019-10-02,37.119999,37.119999,37.119999,37.119999,5123.106934,0
2019-10-04,37.259998,37.599998,37.259998,37.599998,5189.354004,167
2019-10-07,37.520000,37.520000,37.520000,37.520000,5178.312988,0
2019-10-08,37.360001,37.360001,37.360001,37.360001,5156.230957,0
2019-10-09,36.959999,36.959999,36.959999,36.959999,5101.024414,0
2019-10-10,37.400002,37.400002,37.400002,37.400002,5161.751465,0
2019-10-11,37.320000,37.320000,37.320000,37.320000,5150.709961,0
2019-10-14,38.419998,38.419998,38.419998,38.419998,5302.525879,0
2019-10-15,39.240002,39.240002,39.240002,39.240002,5415.698730,0
2019-10-16,39.220001,39.220001,39.220001,39.220001,5412.937988,0
2019-10-17,38.900002,38.900002,38.900002,38.900002,5368.773438,0
2019-10-18,39.040001,39.040001,39.040001,39.040001,5388.095215,0
2019-10-21,38.860001,39.459999,38.860001,39.200001,5410.177734,1000
2019-10-22,40.020000,40.020000,40.020000,40.020000,5523.350098,0
2019-10-23,40.139999,40.139999,40.139999,40.139999,5539.911621,0
2019-10-24,40.759998,40.759998,40.759998,40.759998,5625.480469,0
2019-10-25,41.959999,41.959999,41.779999,41.779999,5766.255859,700
2019-10-28,41.980000,41.980000,41.980000,41.980000,5793.858887,0
2019-10-29,41.799999,41.799999,41.799999,41.799999,5769.016113,0
2019-10-30,41.200001,41.900002,41.200001,41.900002,5782.817871,18
2019-10-31,41.439999,41.439999,41.439999,41.439999,5719.330566,0
2019-11-01,40.779999,41.540001,40.779999,41.540001,5733.132324,500
2019-11-04,41.259998,41.259998,41.259998,41.259998,5694.487793,0
2019-11-05,41.520000,41.580002,41.520000,41.580002,5738.653320,200
2019-11-06,41.340000,41.340000,41.340000,41.340000,5705.529297,0
2019-11-07,41.599998,41.599998,41.599998,41.599998,5741.413086,0
2019-11-08,42.240002,42.240002,42.240002,42.240002,5829.743164,0
2019-11-11,41.599998,41.599998,41.599998,41.599998,5741.413086,0
2019-11-12,41.060001,41.060001,41.060001,41.060001,5666.885254,0
2019-11-13,40.759998,41.259998,40.759998,41.259998,5694.487793,160
2019-11-14,40.740002,40.740002,40.740002,40.740002,5622.720703,0
2019-11-15,40.619999,40.619999,40.619999,40.619999,5606.158203,0
2019-11-18,40.860001,40.860001,40.860001,40.860001,5639.282227,0
2019-11-19,41.279999,41.279999,41.279999,41.279999,5697.248047,0
2019-11-20,41.400002,41.400002,41.400002,41.400002,5713.810547,0
2019-11-21,41.740002,41.740002,41.740002,41.740002,5760.735352,0
2019-11-22,41.680000,41.680000,41.680000,41.680000,5752.454590,0
2019-11-25,42.160000,42.160000,42.160000,42.160000,5818.701660,0
2019-11-26,42.240002,42.240002,42.240002,42.240002,5829.743164,0
2019-11-27,42.220001,42.220001,42.220001,42.220001,5826.982422,0
2019-11-28,42.080002,42.919998,42.080002,42.919998,5923.592285,7000
2019-11-29,42.220001,42.220001,42.220001,42.220001,5826.982422,0
2019-12-02,42.220001,42.779999,42.220001,42.779999,5904.270020,80
2019-12-03,42.639999,42.639999,42.639999,42.639999,5884.948242,0
2019-12-04,42.599998,42.599998,42.599998,42.599998,5879.427246,0
2019-12-05,44.380001,44.380001,44.380001,44.380001,6125.093750,0
2019-12-06,44.240002,44.240002,44.240002,44.240002,6105.772461,0
2019-12-09,44.459999,44.459999,44.459999,44.459999,6136.134766,0
2019-12-10,45.040001,45.040001,45.040001,45.040001,6216.183594,0
2019-12-11,44.759998,45.439999,44.759998,45.439999,6271.389648,4
2019-12-12,45.160000,45.160000,45.160000,45.160000,6232.745605,0
2019-12-13,46.580002,47.580002,46.580002,46.779999,6456.329102,250
2019-12-16,47.759998,47.759998,47.759998,47.759998,6591.583496,30
2019-12-17,46.779999,46.779999,45.840000,45.840000,6326.595703,1100
2019-12-18,45.540001,45.540001,45.540001,45.540001,6285.191406,0
2019-12-19,45.919998,45.919998,45.919998,45.919998,6337.636719,0
2019-12-20,45.820000,45.919998,45.820000,45.919998,6337.636719,172
2019-12-23,45.680000,46.000000,45.680000,46.000000,6348.678223,100
2019-12-27,45.799999,45.799999,45.799999,45.799999,6321.075195,0
2019-12-30,45.840000,45.840000,45.840000,45.840000,6326.595703,0
